"PRECID","PFIRM","POFFIC","PACCT","PATYPE","PCTYM","PSTRIK","PTDATE","PBS","PSPRED","PTRACE","PCLASS","PQTY","PMKVAL","PLTDAT","PEXCH","PFC","PTRDEX","PCLOSE","POC","PCARD","PGIVIO","PGIVF#","PORDTY","PDELET","PDEST","PUSER","PTPRIC","PSNAME","PSDSC1","PPRTPR","PPRTCP","PYSTMV","PBQTY","PSQTY","PCUSIP","PFEE1","PFEE2","PFEE3","PFEE4","PFEE5","PFEE6","PFEE7","PFEE8","PFEE9","PGICHG","PBKCHG","POTHER","PFUFE1","PFUFE2","PFUFE3","PFUFE4","PFUFE5","PFUFE6","PFUFE7","PFUFE8","PFUFE9","PFUGIV","PFUBKG","PFUOTH","PDELTA","PCOMM","PDEAL","PSDATE","PUNDCP","PCMNT1"
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210416","2"," ","1E12 E9M20","T","-4.0000","200.00","20211214","01","C-","01","5.12250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.11250000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.11 1/4","   5.12 1/4","0.00","0.0000","-4.0000",".AC-0000021L","2.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.40","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210416","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210419","2"," ","1E12 E96C0","T","-1.0000","437.50","20211214","01","C-","01","5.28500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.19750000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.19 3/4","   5.28 1/2","0.00","0.0000","-1.0000",".AC-0000021L","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210419","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210419","2"," ","1E12 E96T0","T","-2.0000","50.00","20211214","01","C-","01","5.20250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.19750000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.19 3/4","   5.20 1/4","0.00","0.0000","-2.0000",".AC-0000021L","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210419","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210419","1"," ","1E12 E95X0","T","-4.0000","-3300.00","20211214","01","C-","01","5.36500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.20000000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.20    ","   5.36 1/2","0.00","-4.0000","0.0000",".AC-0000021L","2.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.40","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210419","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210419","1"," ","1E12 E96D0","T","-1.0000","-2125.00","20211214","01","C-","01","5.28500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.20000000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.20    ","   5.28 1/2","0.00","-1.0000","0.0000",".AC-0000021L","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210419","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210420","1"," ","1E12 E94T0","T","-1.0000","-2137.50","20211214","01","C-","01","5.62250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.19500000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.19 1/2","   5.62 1/4","0.00","-1.0000","0.0000",".AC-0000021L","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210420","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210420","1"," ","1E12 E95J0","T","-2.0000","-3375.00","20211214","01","C-","01","5.53250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.19500000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.19 1/2","   5.53 1/4","0.00","-2.0000","0.0000",".AC-0000021L","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210420","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210420","1"," ","1E12 E95K0","T","-1.0000","-3375.00","20211214","01","C-","01","5.53250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.19500000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.19 1/2","   5.53 1/4","0.00","-1.0000","0.0000",".AC-0000021L","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210420","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210420","2"," ","1E12 E96E0","T","-3.0000","1312.50","20211214","01","C-","01","5.28500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.19750000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.19 3/4","   5.28 1/2","0.00","0.0000","-3.0000",".AC-0000021L","1.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.80","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210420","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210421","1"," ","1E12 E94U0","T","-1.0000","-1662.50","20211214","01","C-","01","5.62250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.29000000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.29    ","   5.62 1/4","0.00","-1.0000","0.0000",".AC-0000021L","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210421","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210421","1"," ","1E12 E95L0","T","-2.0000","-3637.50","20211214","01","C-","01","5.53250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.29000000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.29    ","   5.53 1/4","0.00","-2.0000","0.0000",".AC-0000021L","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210421","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210421","2"," ","1E12 E95Y0","T","-3.0000","1087.50","20211214","01","C-","01","5.36500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.29250000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.29 1/4","   5.36 1/2","0.00","0.0000","-3.0000",".AC-0000021L","1.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.80","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210421","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210421","2"," ","1E12 E95M0","T","-2.0000","2375.00","20211214","01","C-","01","5.53250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.29500000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.29 1/2","   5.53 1/4","0.00","0.0000","-2.0000",".AC-0000021L","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210421","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210421","2"," ","1E12 E95Z0","T","-2.0000","700.00","20211214","01","C-","01","5.36500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.29500000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.29 1/2","   5.36 1/2","0.00","0.0000","-2.0000",".AC-0000021L","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210421","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210422","2"," ","1E12 E95N0","T","-5.0000","4812.50","20211214","01","C-","01","5.53250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.34000000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.34    ","   5.53 1/4","0.00","0.0000","-5.0000",".AC-0000021L","2.55","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.00","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210422","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210422","1"," ","1E12 E95O0","T","-5.0000","-4750.00","20211214","01","C-","01","5.53250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.34250000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.34 1/4","   5.53 1/4","0.00","-5.0000","0.0000",".AC-0000021L","2.55","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.00","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210422","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210422","1"," ","1E12 E95P0","T","-2.0000","-1875.00","20211214","01","C-","01","5.53250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.34500000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.34 1/2","   5.53 1/4","0.00","-2.0000","0.0000",".AC-0000021L","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210422","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210422","2"," ","1E12 E95Q0","T","-5.0000","4687.50","20211214","01","C-","01","5.53250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.34500000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.34 1/2","   5.53 1/4","0.00","0.0000","-5.0000",".AC-0000021L","2.55","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.00","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210422","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210423","1"," ","1E12 E94V0","T","-2.0000","-17725.00","20211214","01","C-","  ","5.62250000","C","    ","  ","     ","   "," ","B","FCSTLUFRAN","3.85000000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   3.85    ","   5.62 1/4","0.00","-2.0000","0.0000",".AC-0000021L","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210423","0.00000000"," T"
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210423","1"," ","1E12 E94W0","T","-2.0000","-1387.50","20211214","01","C-","01","5.62250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.53000000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.53    ","   5.62 1/4","0.00","-2.0000","0.0000",".AC-0000021L","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210423","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210423","1"," ","1E12 E95B0","T","-2.0000","225.00","20211214","01","C-","01","5.50750000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.53000000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.53    ","   5.50 3/4","0.00","-2.0000","0.0000",".AC-0000021L","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210423","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210423","2"," ","1E12 E94X0","T","-3.0000","1312.50","20211214","01","C-","01","5.62250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.53500000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.53 1/2","   5.62 1/4","0.00","0.0000","-3.0000",".AC-0000021L","1.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.80","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210423","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210423","2"," ","1E12 E95C0","T","-2.0000","-275.00","20211214","01","C-","01","5.50750000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.53500000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.53 1/2","   5.50 3/4","0.00","0.0000","-2.0000",".AC-0000021L","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210423","0.00000000","  "
"Q","G","1T1","XXXXX","U1","202112","0.00000000","20210427","2"," ","1E12 E94Y0","T","-3.0000","-1162.50","20211214","01","C-","01","5.62250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.70000000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.70    ","   5.62 1/4","0.00","0.0000","-3.0000",".AC-0000021L","1.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.80","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210427","0.00000000","  "
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210407","2"," ","1E12 E9WZZ","T","-2.0000","75.00","20211214","01","C-","01","4.85500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","4.84750000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   4.84 3/4","   4.85 1/2","0.00","0.0000","-2.0000",".AC-0000021L","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210407","0.00000000","  "
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210407","2"," ","1E12 E9W0Z","T","-1.0000","25.00","20211214","01","C-","01","4.85500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","4.85000000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   4.85    ","   4.85 1/2","0.00","0.0000","-1.0000",".AC-0000021L","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210407","0.00000000","  "
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210407","1"," ","1E12 E9W1Z","T","-3.0000","75.00","20211214","01","C-","01","4.85500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","4.86000000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   4.86    ","   4.85 1/2","0.00","-3.0000","0.0000",".AC-0000021L","1.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.80","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210407","0.00000000","  "
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210409","1"," ","1E12 E9MZZ","T","-1.0000","-1112.50","20211214","01","C-","  ","5.12250000"," ","    ","  ","     ","   "," ","B","FCSTLUFRAN","4.90000000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   4.90    ","   5.12 1/4","0.00","-1.0000","0.0000",".AC-0000021L","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210409","0.00000000"," T"
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210409","1"," ","1E12 E9NCZ","T","-2.0000","-2137.50","20211214","01","C-","  ","5.04250000"," ","    ","  ","     ","   "," ","B","FCSTLUFRAN","4.90000000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   4.90    ","   5.04 1/4","0.00","-2.0000","0.0000",".AC-0000021L","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210409","0.00000000"," T"
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210409","2"," ","1E12 E9NDZ","T","-1.0000","262.50","20211214","01","C-","01","5.04250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","4.99000000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   4.99    ","   5.04 1/4","0.00","0.0000","-1.0000",".AC-0000021L","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210409","0.00000000","  "
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210409","1"," ","1E12 E9WQZ","T","-3.0000","412.50","20211214","01","C-","01","4.96500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","4.99250000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   4.99 1/4","   4.96 1/2","0.00","-3.0000","0.0000",".AC-0000021L","1.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.80","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210409","0.00000000","  "
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210409","2"," ","1E12 E9WRZ","T","-3.0000","-412.50","20211214","01","C-","01","4.96500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","4.99250000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   4.99 1/4","   4.96 1/2","0.00","0.0000","-3.0000",".AC-0000021L","1.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.80","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210409","0.00000000","  "
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210412","2"," ","1E12 E9NEZ","T","-4.0000","2000.00","20211214","01","C-","01","5.04250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","4.94250000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   4.94 1/4","   5.04 1/4","0.00","0.0000","-4.0000",".AC-0000021L","2.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.40","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210412","0.00000000","  "
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210412","1"," ","1E12 E9NFZ","T","-2.0000","-975.00","20211214","01","C-","01","5.04250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","4.94500000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   4.94 1/2","   5.04 1/4","0.00","-2.0000","0.0000",".AC-0000021L","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210412","0.00000000","  "
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210413","1"," ","1E12 E9M0Z","T","-1.0000","-387.50","20211214","01","C-","01","5.12250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.04500000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.04 1/2","   5.12 1/4","0.00","-1.0000","0.0000",".AC-0000021L","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210413","0.00000000","  "
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210413","1"," ","1E12 E9NGZ","T","-1.0000","25.00","20211214","01","C-","01","5.04250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.04500000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.04 1/2","   5.04 1/4","0.00","-1.0000","0.0000",".AC-0000021L","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210413","0.00000000","  "
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210413","1"," ","1E12 E9M1Z","T","-2.0000","-750.00","20211214","01","C-","01","5.12250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.04750000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.04 3/4","   5.12 1/4","0.00","-2.0000","0.0000",".AC-0000021L","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210413","0.00000000","  "
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210415","1"," ","1E12 E9M7Z","T","-5.0000","62.50","20211214","01","C-","01","5.12250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.12500000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.12 1/2","   5.12 1/4","0.00","-5.0000","0.0000",".AC-0000021L","2.55","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.00","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210415","0.00000000","  "
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210415","1"," ","1E12 E95WZ","T","-1.0000","-1187.50","20211214","01","C-","01","5.36500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.12750000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.12 3/4","   5.36 1/2","0.00","-1.0000","0.0000",".AC-0000021L","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210415","0.00000000","  "
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210415","1"," ","1E12 E96SZ","T","-2.0000","-750.00","20211214","01","C-","01","5.20250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.12750000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.12 3/4","   5.20 1/4","0.00","-2.0000","0.0000",".AC-0000021L","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210415","0.00000000","  "
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210415","2"," ","1E12 E9M8Z","T","-5.0000","-187.50","20211214","01","C-","01","5.12250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.13000000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.13    ","   5.12 1/4","0.00","0.0000","-5.0000",".AC-0000021L","2.55","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.00","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210415","0.00000000","  "
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210416","1"," ","1E12 E96AZ","T","-1.0000","-887.50","20211214","01","C-","01","5.28500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.10750000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.10 3/4","   5.28 1/2","0.00","-1.0000","0.0000",".AC-0000021L","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.31","       ","20210416","0.00000000"," W"
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210416","1"," ","1E12 E96BZ","T","-2.0000","-1725.00","20211214","01","C-","01","5.28500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.11250000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.11 1/4","   5.28 1/2","0.00","-2.0000","0.0000",".AC-0000021L","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210416","0.00000000","  "
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210416","2"," ","1E12 E9M2Z","T","-4.0000","200.00","20211214","01","C-","01","5.12250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.11250000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.11 1/4","   5.12 1/4","0.00","0.0000","-4.0000",".AC-0000021L","2.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.40","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210416","0.00000000","  "
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210419","2"," ","1E12 E96CZ","T","-1.0000","437.50","20211214","01","C-","01","5.28500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.19750000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.19 3/4","   5.28 1/2","0.00","0.0000","-1.0000",".AC-0000021L","0.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.60","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210419","0.00000000","  "
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210419","2"," ","1E12 E96TZ","T","-2.0000","50.00","20211214","01","C-","01","5.20250000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.19750000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.19 3/4","   5.20 1/4","0.00","0.0000","-2.0000",".AC-0000021L","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.20","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210419","0.00000000","  "
"V","G","1T1","XXXXX","U1","202112","0.00000000","20210419","1"," ","1E12 E95XZ","T","-4.0000","-3300.00","20211214","01","C-","01","5.36500000"," ","TEST","  ","     ","   "," ","B","FCSTLUFRAN","5.20000000","GAVILON TEST ACCT   ","DEC 21 CBT CORN               ","   5.20    ","   5.36 1/2","0.00","-4.0000","0.0000",".AC-0000021L","2.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.40","C"," ","C","C"," ","C","C"," "," "," ","C","C","0.0000","0.00","       ","20210419","0.00000000","  "
