created_at,tweet_id,tweet_text,screen_name,name,account_creation_date,urls
2021-04-22 19:08:07,1385309459661086725,@ActingTheGom Leadership material for FG so,alanmurphy24,Alan Murphy,Wed Jul 27 08:14:09 +0000 2011,[]
2021-04-22 19:02:09,1385307959576518656,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",oilyslick1,Mike,Sat Jun 02 01:12:43 +0000 2012,[]
2021-04-22 18:59:43,1385307345127985155,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",DonDavern,Don Davern,Sat Oct 23 10:02:46 +0000 2010,[]
2021-04-22 18:54:14,1385305966447665154,@ActingTheGom I take a shower once a month whether I need it or not. To hell with the expense.,wackermacker,wacker macker,Sun Mar 24 11:17:49 +0000 2013,[]
2021-04-22 18:53:39,1385305818313146376,@erinstephanie84 @ActingTheGom @ciananbrennan 👏🏼,TaxiDriverInDu1,Taxi Driver In Dublin,Thu Mar 25 21:48:06 +0000 2021,[]
2021-04-22 18:50:48,1385305102739664898,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",danieldonoghue5,daniel donoghue,Mon Jan 29 17:27:43 +0000 2018,[]
2021-04-22 18:32:25,1385300476145676292,RT @ActingTheGom: https://t.co/T5DltZqE9G,dw00dz,David,Sun Jan 10 12:55:53 +0000 2010,[]
2021-04-22 18:31:23,1385300213707902976,RT @ActingTheGom: https://t.co/T5DltZqE9G,jessieheels,"Aunt Aoife, Builder - 5G/Covid-19 Testing Masts",Tue May 03 15:59:46 +0000 2011,[]
2021-04-22 18:27:58,1385299355410763776,RT @brianmcdonagh: @evelynharte @SeanMoncrieff @ActingTheGom @McManusDavid @HenryMcKean @FineGael @sinnfeinireland Just enough votes from t…,Noel_Random,Noel_Random,Tue Dec 01 21:56:15 +0000 2009,[]
2021-04-22 18:27:46,1385299304181604352,@ActingTheGom Is that guy David on drugs because he was making zero sense,choneyisland99,choneyisland,Fri Jul 08 18:13:10 +0000 2011,[]
2021-04-22 18:21:22,1385297693296181250,@killianodris @ActingTheGom Tbf a monkey could make a show of this lad,Behan40Behan,David Behan,Sat May 18 12:21:46 +0000 2013,[]
2021-04-22 18:17:28,1385296710608592896,@ActingTheGom @ciananbrennan No it isn’t my husband is a construction worker and many construction workers are not… https://t.co/u0YriCV4K0,erinstephanie84,"Erin Stephanie Cronin,",Sun Apr 24 21:29:36 +0000 2011,"[{'url': 'https://t.co/u0YriCV4K0', 'expanded_url': 'https://twitter.com/i/web/status/1385296710608592896', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
2021-04-22 18:11:44,1385295270871711752,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",podgequinn,Podge Quinn 🇮🇪,Mon Sep 15 17:02:04 +0000 2014,[]
2021-04-22 18:10:26,1385294941698641924,"@ActingTheGom Because, unlike the indo, they have the smarts to not open pandora's box, lest people start asking wh… https://t.co/Vitam5YNHd",latte_elitist,liberal latte drinking elitist,Thu Feb 13 16:32:33 +0000 2014,"[{'url': 'https://t.co/Vitam5YNHd', 'expanded_url': 'https://twitter.com/i/web/status/1385294941698641924', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-22 18:08:27,1385294443763412993,RT @ActingTheGom: https://t.co/T5DltZqE9G,TrumanKelly,Ned Kelly 🏴‍☠️,Wed Jul 25 19:37:12 +0000 2012,[]
2021-04-22 18:04:51,1385293539156889601,RT @ActingTheGom: https://t.co/T5DltZqE9G,AranFitzpatrick,Aran Fitzpatrick,Thu May 23 15:40:42 +0000 2019,[]
2021-04-22 17:58:14,1385291871824584713,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",Emer49034181,Emerfly66,Wed Oct 21 11:12:16 +0000 2020,[]
2021-04-22 17:54:24,1385290905893093378,"@ActingTheGom As the (slightly updated 😈) old saying goes, ’What the feck has that got to do with the price of fish… https://t.co/94cPyQDezO",IrPsych,Carole (Ducky),Tue Nov 02 00:40:35 +0000 2010,"[{'url': 'https://t.co/94cPyQDezO', 'expanded_url': 'https://twitter.com/i/web/status/1385290905893093378', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-22 17:53:31,1385290686631747585,"RT @ActingTheGom: Link Vaccine Rollout performance to TD expenses payouts.

Problem solved.",davidmja73,David Sheridan,Sat Aug 24 21:41:21 +0000 2013,[]
2021-04-22 17:53:11,1385290602649169926,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",Jimbof6,Jimbof,Sat Mar 16 13:23:43 +0000 2019,[]
2021-04-22 17:52:09,1385290342698790912,@ActingTheGom Maybe they are all at it,Davida04102023,Davida,Tue Aug 21 19:27:31 +0000 2018,[]
2021-04-22 17:51:53,1385290273895370755,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",paddythehopper,Paddy Hopper,Wed Jan 29 14:58:25 +0000 2014,[]
2021-04-22 17:51:00,1385290053782577155,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",MartOConghaile,Martin Ó Conghaile,Sun Feb 14 13:07:48 +0000 2010,[]
2021-04-22 17:49:15,1385289610654363650,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",EileenD34220197,Eileen Doyle 💎🇮🇪🇪🇺,Wed Apr 10 07:41:42 +0000 2019,[]
2021-04-22 17:48:51,1385289511358304256,"@ActingTheGom @ciananbrennan And the SME's. They're still closed, Country is on its knees, don't know how business… https://t.co/YmzLVYxFGm",OfficerMagoo,JenO,Mon Oct 16 09:23:57 +0000 2017,"[{'url': 'https://t.co/YmzLVYxFGm', 'expanded_url': 'https://twitter.com/i/web/status/1385289511358304256', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
2021-04-22 17:47:00,1385289044360404996,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",MsssWitch,Piss Witch #BlackLivesMatter #ACAB,Thu Apr 19 20:50:27 +0000 2012,[]
2021-04-22 17:46:25,1385288900613181449,@PapaFilippoG @ActingTheGom Can't wait,FCTwenteBenson,Mr Frank Furter,Tue Jun 23 00:17:21 +0000 2009,[]
2021-04-22 17:43:06,1385288064424087553,"@richiemcc @ActingTheGom Ha, nail on the head. 
That's the extent of his knowledge 😂",FoghornMurphy,Siobhán,Sun Jan 13 22:36:05 +0000 2019,[]
2021-04-22 17:41:57,1385287776455774209,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",AranFitzpatrick,Aran Fitzpatrick,Thu May 23 15:40:42 +0000 2019,[]
2021-04-22 17:39:34,1385287172698296325,"@FCTwenteBenson @ActingTheGom It basically boils to them being miles behind in modern methods of canvassing, they’l… https://t.co/piNbAv4sOg",PapaFilippoG,Ghost of Lily the Panda,Fri Oct 07 09:31:15 +0000 2011,"[{'url': 'https://t.co/piNbAv4sOg', 'expanded_url': 'https://twitter.com/i/web/status/1385287172698296325', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-22 17:37:45,1385286717758976001,@ActingTheGom Peter 'the spoofer' Burke was on the news looking for more information. Presumably so they can copy it themselves,FCTwenteBenson,Mr Frank Furter,Tue Jun 23 00:17:21 +0000 2009,[]
2021-04-22 17:33:00,1385285521476309004,"@FoghornMurphy @ActingTheGom Well he does know how to object to developments, so there is that. 😉",richiemcc,Richie McCormack,Thu Feb 26 08:24:08 +0000 2009,[]
2021-04-22 17:30:56,1385285001680461826,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",lhgluke,Lúcás de Hóra Ó Huaithnín,Tue Sep 08 11:16:33 +0000 2009,[]
2021-04-22 17:30:49,1385284972202897409,@daimbarrs @ActingTheGom It’s genuinely embarrassing,lhgluke,Lúcás de Hóra Ó Huaithnín,Tue Sep 08 11:16:33 +0000 2009,[]
2021-04-22 17:30:06,1385284791512313857,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",UladhGael,𝐒𝐞á𝐧 𝐌𝐚𝐠 𝐑𝐢𝐚𝐛𝐡𝐚𝐢𝐠𝐡 🇮🇪🇵🇸,Tue Jun 23 19:34:05 +0000 2009,[]
2021-04-22 17:29:46,1385284710495145985,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",damet_shirt,benjo,Sat Jul 18 15:11:37 +0000 2015,[]
2021-04-22 17:26:52,1385283977511161856,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",areyoumypal,Fintonio,Mon Jul 28 14:34:34 +0000 2014,[]
2021-04-22 17:25:07,1385283539424452613,@ActingTheGom the boy is seeking attention,richardohall57,Richard OHalloran,Tue Aug 02 20:32:46 +0000 2016,[]
2021-04-22 17:22:04,1385282770251964418,"@ActingTheGom ""Pat Kenny knows about housing"". Aye, and how to object to it. Or squat on it",gamesappntech,Cannabis is Medicine Frankie,Mon Jul 01 15:29:08 +0000 2013,[]
2021-04-22 17:17:19,1385281576959942658,@ActingTheGom https://t.co/WigfuvadmZ,hipster_enda,Hugh Kanot-BeSeeryus,Tue Feb 08 12:52:33 +0000 2011,[]
2021-04-22 17:12:34,1385280381218443275,@ActingTheGom People will link Sinn Fein to literally ANYTHING. Absolutely exhausting.,daimbarrs,MHQ Baby,Fri Aug 26 21:17:45 +0000 2011,[]
2021-04-22 17:08:02,1385279238530641920,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",paulsmithie07,Paul smith 🍀,Thu Nov 08 16:28:00 +0000 2012,[]
2021-04-22 17:01:27,1385277583433023497,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",Brandonstarkx2,Brandon,Fri Dec 27 23:08:11 +0000 2019,[]
2021-04-22 16:59:50,1385277174261948418,@evelynharte @SeanMoncrieff @ActingTheGom @McManusDavid @HenryMcKean @FineGael @sinnfeinireland Just enough votes f… https://t.co/vczgzOV9f6,brianmcdonagh,Brian McDonagh,Mon Jan 26 11:40:08 +0000 2009,"[{'url': 'https://t.co/vczgzOV9f6', 'expanded_url': 'https://twitter.com/i/web/status/1385277174261948418', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-22 16:54:48,1385275908349698049,"@ActingTheGom Being 40 (2019) earning my wages , driving to Liffey valley (from kildare ) and spending hours in Pen… https://t.co/pMbNMhuywG",shirley38360089,shirley watson,Wed Mar 04 22:42:04 +0000 2020,"[{'url': 'https://t.co/pMbNMhuywG', 'expanded_url': 'https://twitter.com/i/web/status/1385275908349698049', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-22 16:54:14,1385275766800269313,@ActingTheGom Ha ha. Fair play to Moncrieff. Battered him.,truthiness2010,Brendan,Tue Jan 11 20:03:15 +0000 2011,[]
2021-04-22 16:54:02,1385275715147403273,@ActingTheGom I have known peace since I muted him,annibyniall,AnnibyNiall (Pádraig Amond stan account),Thu Sep 27 21:18:34 +0000 2012,[]
2021-04-22 16:53:38,1385275615423647753,@5intheface @ActingTheGom There is a shite that never gives over,dli_odoir,Dli O'Doir,Wed Dec 04 18:31:30 +0000 2013,[]
2021-04-22 16:52:56,1385275440995225604,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",andreakirwan,AK 🇮🇪🇵🇸,Wed Jul 04 18:42:03 +0000 2012,[]
2021-04-22 16:51:05,1385274974349447171,"@ActingTheGom He reminds me of that song, There's a Light that Never Goes On.",5intheface,Cruiskeen Lawnmower🗨,Tue Nov 20 19:25:27 +0000 2012,[]
2021-04-22 16:49:50,1385274660623896579,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",colonelwest,The Artist Formerly Known As The Provisional FAI,Tue Nov 09 15:17:55 +0000 2010,[]
2021-04-22 16:48:01,1385274200357838849,@ActingTheGom @ciananbrennan Hence the high numbers of positive cases per day.,Anncur1,Anncur,Wed Mar 25 15:10:43 +0000 2020,[]
2021-04-22 16:47:31,1385274074268581890,"@Mattlat83 @ActingTheGom Again, that’s just because you say so. You haven’t taken any legal analysis into the case… https://t.co/3UlCP28yIu",One76Big,TheBigOne76,Thu Jul 23 01:23:48 +0000 2020,"[{'url': 'https://t.co/3UlCP28yIu', 'expanded_url': 'https://twitter.com/i/web/status/1385274074268581890', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
2021-04-22 16:45:28,1385273560814473225,@ActingTheGom Oh Jesus goes to show how scared of Sìnn Féin they are,DavidDougan13,David Dougan,Sat Feb 20 16:18:56 +0000 2021,[]
2021-04-22 16:43:41,1385273112904802309,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",BrianDBourke,Loki De Búrca,Fri Jun 29 08:50:25 +0000 2012,[]
2021-04-22 16:42:47,1385272884998905868,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",riocard911,Riocard Ó Tiarnaigh,Mon Mar 11 15:48:42 +0000 2013,[]
2021-04-22 16:41:21,1385272524175552514,@ActingTheGom Pat Kenny knows about housing?? 😂,FoghornMurphy,Siobhán,Sun Jan 13 22:36:05 +0000 2019,[]
2021-04-22 16:41:04,1385272453358886916,@ActingTheGom In the last month he's tweeted about sf 40 times. Even by ffgs standards the boy is an embarrassment,Albotrock,Alan,Sun Aug 23 23:32:53 +0000 2020,[]
2021-04-22 16:40:43,1385272365500805121,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",SeainMac,Pol Mac Seain 🏴‍☠️,Sat Nov 07 08:53:09 +0000 2015,[]
2021-04-22 16:40:37,1385272339017908228,@ActingTheGom Mind his feelings could be twisted as on line harassment. They can dish it but they cannot take it.,seangclancy,Sean Clancy,Wed Jul 31 20:53:04 +0000 2013,[]
2021-04-22 16:40:20,1385272268520136704,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",RacerEmms,Emmett Moran,Tue Jul 12 03:42:04 +0000 2011,[]
2021-04-22 16:34:03,1385270686273396746,"RT @oneillquigley: @ActingTheGom @berkieahern2 The silly thing is that buy-to-lets are a landlords heaven, a neoliberal assault on the aspi…",FourLeggedEel,ClareCreates,Mon Feb 15 10:56:37 +0000 2016,[]
2021-04-22 16:33:14,1385270480886714374,RT @zuroph: @ActingTheGom “Pat Kenny knows about housing”...just not garden ownership,FourLeggedEel,ClareCreates,Mon Feb 15 10:56:37 +0000 2016,[]
2021-04-22 16:29:40,1385269583104315400,"@ActingTheGom Jesus, that whole exchange was just bizarre, mind you it did take him a year to fix a light in a lane… https://t.co/r3L7tTum2I",celticjazz,Fran Kennedy,Thu Jun 17 12:51:11 +0000 2010,"[{'url': 'https://t.co/r3L7tTum2I', 'expanded_url': 'https://twitter.com/i/web/status/1385269583104315400', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-22 16:29:24,1385269514930171908,@zuroph @ActingTheGom 😃😃😃,stalkyturnip,Eamonn Spelman,Sun May 01 20:54:16 +0000 2016,[]
2021-04-22 16:28:48,1385269366174986243,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",OrIa_Smith,Orla Smith,Wed Dec 19 22:16:09 +0000 2018,[]
2021-04-22 16:27:50,1385269123102429192,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",ronportnoir,Ron Portnoir🏴‍☠️,Thu May 26 19:23:12 +0000 2011,[]
2021-04-22 16:25:55,1385268640912711681,"@ActingTheGom I said it before I'll say it again, David is not right in the head and needs an intervention 🙏",shane_malley,Shane O' Malley,Thu Aug 30 00:56:16 +0000 2012,[]
2021-04-22 16:25:31,1385268538479464448,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",GuillaumeHiver,Guillaume L’Hiver,Fri Feb 04 00:19:54 +0000 2011,[]
2021-04-22 16:25:28,1385268526722818048,"@ActingTheGom Which, I guess, was always the plan...",Artugal3,Finnleikr / MacBethad,Mon Aug 08 20:49:21 +0000 2016,[]
2021-04-22 16:25:21,1385268497647820816,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",stalkyturnip,Eamonn Spelman,Sun May 01 20:54:16 +0000 2016,[]
2021-04-22 16:25:10,1385268452844351489,@ActingTheGom At least now FG can tell us it doesn’t work 🤷‍♂️,Artugal3,Finnleikr / MacBethad,Mon Aug 08 20:49:21 +0000 2016,[]
2021-04-22 16:24:11,1385268204549906436,@ActingTheGom I've heard Sean before having views that are different to fine gael /fianna fail.Tut  Tut how has he not being arrested.😃😃,stalkyturnip,Eamonn Spelman,Sun May 01 20:54:16 +0000 2016,[]
2021-04-22 16:21:13,1385267456416038915,@ActingTheGom Ha ha ha ha @SeanMoncrieff 😂😂👍👍👍 David burned 😂😂,Mozzer2015,Jim Smith,Thu Dec 02 10:36:23 +0000 2010,[]
2021-04-22 16:20:49,1385267357812154371,"@ActingTheGom @berkieahern2 The silly thing is that buy-to-lets are a landlords heaven, a neoliberal assault on the… https://t.co/Q39OAZffuw",oneillquigley,Michael O'Neill Russian Bot,Mon Nov 01 15:34:21 +0000 2010,"[{'url': 'https://t.co/Q39OAZffuw', 'expanded_url': 'https://twitter.com/i/web/status/1385267357812154371', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-22 16:19:45,1385267087527010306,@ActingTheGom David is just another entitled bollocs. Who elects these idiots. If he wants to have a discussion on… https://t.co/Fz2PrkmKFr,brianocorcaigh,brianocorcaigh,Fri May 04 17:52:21 +0000 2018,"[{'url': 'https://t.co/Fz2PrkmKFr', 'expanded_url': 'https://twitter.com/i/web/status/1385267087527010306', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
2021-04-22 16:19:35,1385267045898539008,@zuroph @ActingTheGom That'll fly over most people's heads. 🙌,Cathal1798,Cathal,Fri Feb 12 16:38:12 +0000 2021,[]
2021-04-22 16:18:49,1385266852755120129,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",Cathal1798,Cathal,Fri Feb 12 16:38:12 +0000 2021,[]
2021-04-22 16:18:31,1385266776192307205,@quinn_hungry @ActingTheGom Did you say innocent!?!,1149naye,Renaye Smith,Sun Apr 05 13:15:03 +0000 2009,[]
2021-04-22 16:17:09,1385266435065323523,@ActingTheGom What does that say about the people who voted for him?,TrumanKelly,Ned Kelly 🏴‍☠️,Wed Jul 25 19:37:12 +0000 2012,[]
2021-04-22 16:14:38,1385265799603097602,@ActingTheGom Is it just me or is there a lot of people in public life who seem to be in the middle of some sort of… https://t.co/XQucZyjHVu,lukeire,Lucas,Wed May 16 21:05:01 +0000 2012,"[{'url': 'https://t.co/XQucZyjHVu', 'expanded_url': 'https://twitter.com/i/web/status/1385265799603097602', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-22 16:13:13,1385265444458835971,"@ActingTheGom I fully believe he's a troll, he's only here to get his name put there like Philip Ryan, any publicit… https://t.co/iiz0EUDkDN",LifeandtimesM,Wayne 🏴‍☠️,Mon May 28 16:07:06 +0000 2018,"[{'url': 'https://t.co/iiz0EUDkDN', 'expanded_url': 'https://twitter.com/i/web/status/1385265444458835971', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-22 16:12:01,1385265142024310784,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",ritchyk,Ritchy,Wed May 28 03:49:40 +0000 2008,[]
2021-04-22 16:09:58,1385264627513274374,@ActingTheGom He’s really quite agressive,deeklydeeks,deeklydeeks,Sat Aug 03 18:12:52 +0000 2019,[]
2021-04-22 16:08:47,1385264328224514049,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",OsborneSlieve,Aindrias Osborne 🏴☠️,Wed Oct 30 21:49:52 +0000 2013,[]
2021-04-22 16:08:32,1385264265406341123,RT @FancyVegasPro: @ActingTheGom I have to make sure the stuff I'm writing about exists outside of the Twitter bubble. It's one of the firs…,OsborneSlieve,Aindrias Osborne 🏴☠️,Wed Oct 30 21:49:52 +0000 2013,[]
2021-04-22 16:05:38,1385263534750289924,@ActingTheGom 😂😂😂 was that last night?!,deeklydeeks,deeklydeeks,Sat Aug 03 18:12:52 +0000 2019,[]
2021-04-22 16:04:32,1385263258643337216,@SeanMoncrieff @ActingTheGom @McManusDavid @HenryMcKean @FineGael @sinnfeinireland I'd like to know what kind of qu… https://t.co/BLWSkKoSR0,evelynharte,The Harte Files,Fri Mar 23 22:00:39 +0000 2012,"[{'url': 'https://t.co/BLWSkKoSR0', 'expanded_url': 'https://twitter.com/i/web/status/1385263258643337216', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-22 16:03:36,1385263025704341512,@SeanMoncrieff @ActingTheGom @McManusDavid @HenryMcKean @FineGael @sinnfeinireland Youre worst to be engaging with that Langer.,SullDoubler,Doubler Sull,Tue Jul 23 18:36:45 +0000 2019,[]
2021-04-22 16:02:07,1385262648586080263,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",BraunWSmith,Dazzy Bobbler,Tue Mar 10 17:58:37 +0000 2009,[]
2021-04-22 16:01:55,1385262601081393155,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",berkieahern2,fiannagael sleveens 🏴‍☠️,Fri Jul 14 18:53:22 +0000 2017,[]
2021-04-22 16:00:10,1385262160968888325,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",TrumanKelly,Ned Kelly 🏴‍☠️,Wed Jul 25 19:37:12 +0000 2012,[]
2021-04-22 15:59:19,1385261947436871681,@ActingTheGom “Pat Kenny knows about housing”...just not garden ownership,zuroph,Mike Mc Loughlin,Mon Feb 23 22:12:07 +0000 2009,[]
2021-04-22 15:58:35,1385261761679536128,@ActingTheGom I have to make sure the stuff I'm writing about exists outside of the Twitter bubble. It's one of the… https://t.co/q5IzjE8UXO,FancyVegasPro,Aidan Fitzmaurice,Wed Feb 01 09:32:34 +0000 2017,"[{'url': 'https://t.co/q5IzjE8UXO', 'expanded_url': 'https://twitter.com/i/web/status/1385261761679536128', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-22 15:58:08,1385261649641283586,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",alexdunnesf,Alex,Tue Apr 15 21:55:08 +0000 2014,[]
2021-04-22 15:57:10,1385261404719128577,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",MorganLeon76,Leon Morgan,Wed Feb 25 18:54:04 +0000 2015,[]
2021-04-22 15:54:46,1385260801326415875,"@ActingTheGom Its actually beyond embarrassing at this stage, hard to believe he's trying to be taken seriously",deaninator_,Dean Feely,Wed Jul 22 21:53:55 +0000 2009,[]
2021-04-22 15:54:16,1385260675497398276,"@ActingTheGom What the fuck? What... What's he actually referencing?

Are you OK @SeanMoncrieff? Do you need a few minutes?",manunitedrebel,That guy,Fri May 17 19:24:11 +0000 2013,[]
2021-04-22 15:52:28,1385260222403522560,"RT @ActingTheGom: I don't care what party David is in, he's just a thick, plain and simple. https://t.co/f3borIQJTM",Gisty,Chris Cullen,Wed Apr 22 02:24:48 +0000 2009,[]
2021-04-22 15:34:32,1385255708745158673,@ActingTheGom Yeah my little one and wife have had 2 each... Negative each time. Glad yer all OK... Would be a ball… https://t.co/ThrqEEF4xQ,manunitedrebel,That guy,Fri May 17 19:24:11 +0000 2013,"[{'url': 'https://t.co/ThrqEEF4xQ', 'expanded_url': 'https://twitter.com/i/web/status/1385255708745158673', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2021-04-22 15:23:57,1385253046909820928,@ActingTheGom Phew 🙌🏼,StevieGrainger,Stevie G,Thu Feb 19 19:34:10 +0000 2009,[]
2021-04-22 14:03:56,1385232909527920641,RT @ActingTheGom: Philip Ryan hacking the Shinners. https://t.co/0OBPtyQ1sO,cto_maverick,david moloney,Thu Jan 28 09:50:30 +0000 2010,[]
2021-04-22 13:21:39,1385222269753044992,"@ActingTheGom You only need about 4 jokes when it comes to Irish political satire, they'll endeavour to make them payoff repeatedly",FancyVegasPro,Aidan Fitzmaurice,Wed Feb 01 09:32:34 +0000 2017,[]
2021-04-22 13:17:25,1385221201337982986,"RT @FancyVegasPro: @ActingTheGom You've reminded me of this thing I made last year
https://t.co/6LHvMeCXys",BarbaraMcMahon8,Babs McMahon 💜💚 #RememberMyNoah💙,Thu Mar 08 08:46:31 +0000 2012,"[{'url': 'https://t.co/6LHvMeCXys', 'expanded_url': 'https://twitter.com/FancyVegasPro/status/1287733383175577602?s=20', 'display_url': 'twitter.com/FancyVegasPro/…', 'indices': [83, 106]}]"
2021-04-22 13:17:15,1385221161219416069,RT @ActingTheGom: Philip Ryan hacking the Shinners. https://t.co/0OBPtyQ1sO,BarbaraMcMahon8,Babs McMahon 💜💚 #RememberMyNoah💙,Thu Mar 08 08:46:31 +0000 2012,[]
2021-04-22 13:16:02,1385220854888509443,"@ActingTheGom You've reminded me of this thing I made last year
https://t.co/6LHvMeCXys",FancyVegasPro,Aidan Fitzmaurice,Wed Feb 01 09:32:34 +0000 2017,"[{'url': 'https://t.co/6LHvMeCXys', 'expanded_url': 'https://twitter.com/FancyVegasPro/status/1287733383175577602?s=20', 'display_url': 'twitter.com/FancyVegasPro/…', 'indices': [64, 87]}]"
2021-04-22 13:08:42,1385219007628853248,RT @ActingTheGom: Philip Ryan hacking the Shinners. https://t.co/0OBPtyQ1sO,BethIsNot,beth,Wed Apr 07 14:21:13 +0000 2021,[]
2021-04-22 12:56:18,1385215888249565184,@ActingTheGom Was in the same boat a couple of weeks ago.....not nice. Unfortunately some symptoms could easily be… https://t.co/F4cwBHb2uo,MorganLeon76,Leon Morgan,Wed Feb 25 18:54:04 +0000 2015,"[{'url': 'https://t.co/F4cwBHb2uo', 'expanded_url': 'https://twitter.com/i/web/status/1385215888249565184', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
2021-04-22 12:33:41,1385210198034423810,"@ActingTheGom Thank God but hope he feels better soon 

Phew 😓 and now you can breathe",foleyjackie823,Jackie Foley,Tue Jan 01 18:40:05 +0000 2019,[]
2021-04-22 12:25:39,1385208175662669830,"RT @ActingTheGom: Being 19, earning a bit of money, getting the bus to town and spending hours in HMV buying DVDs.

Good times.",riocard911,Riocard Ó Tiarnaigh,Mon Mar 11 15:48:42 +0000 2013,[]
2021-04-22 12:23:20,1385207593715576834,@ActingTheGom The poor little thing but good news tG,NIAMHBL,NIAMH BEGLEY,Tue Nov 17 23:16:08 +0000 2009,[]
2021-04-22 12:16:40,1385205914022592516,@ActingTheGom A mighty relief - glad all's negative and hope the wee one is feeling better.,CoinnighMac,50 shades of tae.,Thu Jul 18 19:38:50 +0000 2019,[]
